candidate_id,source,signature,pca__n_components,model__C,model__gamma,params_json,stage,cv_mean_accuracy,cv_std_accuracy,total_fit_seconds,completed_folds
stage3_099,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.005, ""pca__n_components"": 68}",68,4.0,0.005,"{""model__C"": 4.0, ""model__gamma"": 0.005, ""pca__n_components"": 68}",stage3_local_cv,0.7807499999999999,0.005947688626685157,20.84,5
stage3_053,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",64,3.0,0.03,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",stage3_local_cv,0.7807499999999999,0.00830474262093655,20.857999999999997,5
stage3_060,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",64,4.0,0.03,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",stage3_local_cv,0.7807499999999999,0.007638308058726077,23.127000000000002,5
stage3_046,stage3_seed_0,"{""model__C"": 2.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",64,2.0,0.03,"{""model__C"": 2.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",stage3_local_cv,0.780625,0.008003905296791068,20.575000000000003,5
stage3_130,stage3_seed_0,"{""model__C"": 2.0, ""model__gamma"": 0.03, ""pca__n_components"": 72}",72,2.0,0.03,"{""model__C"": 2.0, ""model__gamma"": 0.03, ""pca__n_components"": 72}",stage3_local_cv,0.7805,0.006689544080129831,24.087,5
stage3_057,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.005, ""pca__n_components"": 64}",64,4.0,0.005,"{""model__C"": 4.0, ""model__gamma"": 0.005, ""pca__n_components"": 64}",stage3_local_cv,0.780375,0.005897563056042727,21.275000000000002,5
stage3_834,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 124}",124,3.0,0.005,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 124}",stage3_local_cv,0.780375,0.0036784847423905294,27.604,5
stage3_504,stage3_seed_1,"{""model__C"": 12.0, ""model__gamma"": 0.0025, ""pca__n_components"": 104}",104,12.0,0.0025,"{""model__C"": 12.0, ""model__gamma"": 0.0025, ""pca__n_components"": 104}",stage3_local_cv,0.780375,0.010035873155834521,27.668,5
stage3_172,stage3_seed_0,"{""model__C"": 2.0, ""model__gamma"": 0.03, ""pca__n_components"": 76}",76,2.0,0.03,"{""model__C"": 2.0, ""model__gamma"": 0.03, ""pca__n_components"": 76}",stage3_local_cv,0.78025,0.006932712311931051,27.634999999999998,5
stage3_183,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.005, ""pca__n_components"": 76}",76,4.0,0.005,"{""model__C"": 4.0, ""model__gamma"": 0.005, ""pca__n_components"": 76}",stage3_local_cv,0.7801250000000001,0.00419076365356004,23.512,5
stage3_025,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 60}",60,6.0,0.03,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 60}",stage3_local_cv,0.7801250000000001,0.006747684788132886,24.56,5
stage3_267,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.005, ""pca__n_components"": 84}",84,4.0,0.005,"{""model__C"": 4.0, ""model__gamma"": 0.005, ""pca__n_components"": 84}",stage3_local_cv,0.78,0.006410440702479033,25.022,5
stage3_137,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 72}",72,3.0,0.03,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 72}",stage3_local_cv,0.7799999999999999,0.006287388169979645,24.412,5
stage3_144,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 72}",72,4.0,0.03,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 72}",stage3_local_cv,0.7799999999999999,0.005687156583038652,25.637999999999998,5
stage3_663,stage3_seed_2,"{""model__C"": 1.0, ""model__gamma"": 0.02, ""pca__n_components"": 108}",108,1.0,0.02,"{""model__C"": 1.0, ""model__gamma"": 0.02, ""pca__n_components"": 108}",stage3_local_cv,0.7798750000000001,0.009693747985170654,30.834999999999997,5
stage3_629,stage3_seed_2,"{""model__C"": 1.0, ""model__gamma"": 0.02, ""pca__n_components"": 104}",104,1.0,0.02,"{""model__C"": 1.0, ""model__gamma"": 0.02, ""pca__n_components"": 104}",stage3_local_cv,0.7798749999999999,0.009531198770354115,29.722999999999995,5
stage3_715,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": ""scale"", ""pca__n_components"": 112}",112,3.0,scale,"{""model__C"": 3.0, ""model__gamma"": ""scale"", ""pca__n_components"": 112}",stage3_local_cv,0.77975,0.004818583816849091,26.928000000000004,5
stage3_067,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",64,6.0,0.03,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",stage3_local_cv,0.7795,0.006654415827103087,19.524,5
stage3_468,stage3_seed_1,"{""model__C"": 12.0, ""model__gamma"": 0.0025, ""pca__n_components"": 100}",100,12.0,0.0025,"{""model__C"": 12.0, ""model__gamma"": 0.0025, ""pca__n_components"": 100}",stage3_local_cv,0.7795,0.008699856320652689,30.155,5
stage3_109,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 68}",68,6.0,0.03,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 68}",stage3_local_cv,0.779375,0.0073207752321731686,24.567,5
stage3_179,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 76}",76,3.0,0.03,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 76}",stage3_local_cv,0.779375,0.0072779633140048275,26.81,5
stage3_681,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": ""scale"", ""pca__n_components"": 108}",108,3.0,scale,"{""model__C"": 3.0, ""model__gamma"": ""scale"", ""pca__n_components"": 108}",stage3_local_cv,0.779,0.003885067566980012,27.716,5
stage3_697,stage3_seed_2,"{""model__C"": 1.0, ""model__gamma"": 0.02, ""pca__n_components"": 112}",112,1.0,0.02,"{""model__C"": 1.0, ""model__gamma"": 0.02, ""pca__n_components"": 112}",stage3_local_cv,0.7788750000000001,0.008527528950405294,29.458,5
stage3_595,stage3_seed_2,"{""model__C"": 1.0, ""model__gamma"": 0.02, ""pca__n_components"": 100}",100,1.0,0.02,"{""model__C"": 1.0, ""model__gamma"": 0.02, ""pca__n_components"": 100}",stage3_local_cv,0.778875,0.009995311400851917,27.041000000000004,5
stage3_749,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": ""scale"", ""pca__n_components"": 116}",116,3.0,scale,"{""model__C"": 3.0, ""model__gamma"": ""scale"", ""pca__n_components"": 116}",stage3_local_cv,0.77875,0.003330728148618532,25.78,5
stage3_647,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": ""scale"", ""pca__n_components"": 104}",104,3.0,scale,"{""model__C"": 3.0, ""model__gamma"": ""scale"", ""pca__n_components"": 104}",stage3_local_cv,0.7786250000000001,0.003737479096931521,26.433,5
stage3_225,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.005, ""pca__n_components"": 80}",80,4.0,0.005,"{""model__C"": 4.0, ""model__gamma"": 0.005, ""pca__n_components"": 80}",stage3_local_cv,0.778625,0.006064754735354104,20.032,5
stage3_792,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 120}",120,3.0,0.005,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 120}",stage3_local_cv,0.778625,0.0020310096011589905,26.534,5
stage3_186,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 76}",76,4.0,0.03,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 76}",stage3_local_cv,0.7786249999999999,0.006559820881700953,24.275,5
stage3_074,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",64,8.0,0.03,"{""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",stage3_local_cv,0.7785,0.007474958193863047,18.766000000000002,5
stage3_731,stage3_seed_2,"{""model__C"": 1.0, ""model__gamma"": 0.02, ""pca__n_components"": 116}",116,1.0,0.02,"{""model__C"": 1.0, ""model__gamma"": 0.02, ""pca__n_components"": 116}",stage3_local_cv,0.7785,0.008145167278822474,27.872999999999998,5
stage3_432,stage3_seed_1,"{""model__C"": 12.0, ""model__gamma"": 0.0025, ""pca__n_components"": 96}",96,12.0,0.0025,"{""model__C"": 12.0, ""model__gamma"": 0.0025, ""pca__n_components"": 96}",stage3_local_cv,0.7783749999999999,0.008000000000000005,28.415000000000003,5
stage3_815,stage3_seed_2,"{""model__C"": 1.0, ""model__gamma"": 0.02, ""pca__n_components"": 124}",124,1.0,0.02,"{""model__C"": 1.0, ""model__gamma"": 0.02, ""pca__n_components"": 124}",stage3_local_cv,0.7782500000000001,0.007870038119348591,33.233000000000004,5
stage3_716,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 112}",112,3.0,0.005,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 112}",stage3_local_cv,0.7782499999999999,0.0049117206760971015,22.290000000000003,5
stage3_221,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 80}",80,3.0,0.03,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 80}",stage3_local_cv,0.778125,0.008052561704203192,23.018,5
stage3_773,stage3_seed_2,"{""model__C"": 1.0, ""model__gamma"": 0.02, ""pca__n_components"": 120}",120,1.0,0.02,"{""model__C"": 1.0, ""model__gamma"": 0.02, ""pca__n_components"": 120}",stage3_local_cv,0.7779999999999999,0.008636767335062329,31.232,5
stage3_151,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 72}",72,6.0,0.03,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 72}",stage3_local_cv,0.7775000000000001,0.006149186938124424,24.447000000000003,5
stage3_857,stage3_seed_2,"{""model__C"": 1.0, ""model__gamma"": 0.02, ""pca__n_components"": 128}",128,1.0,0.02,"{""model__C"": 1.0, ""model__gamma"": 0.02, ""pca__n_components"": 128}",stage3_local_cv,0.7773749999999999,0.00906056013721003,29.755000000000003,5
stage3_228,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 80}",80,4.0,0.03,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 80}",stage3_local_cv,0.7772500000000001,0.007506247398001188,21.701999999999998,5
stage3_270,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 84}",84,4.0,0.03,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 84}",stage3_local_cv,0.7772500000000001,0.006356591067545557,24.082,5
stage3_193,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 76}",76,6.0,0.03,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 76}",stage3_local_cv,0.77725,0.006988830374247165,24.488,5
stage3_032,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 60}",60,8.0,0.03,"{""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 60}",stage3_local_cv,0.7771250000000001,0.005514186250028181,23.019,5
stage3_039,stage3_seed_0,"{""model__C"": 12.0, ""model__gamma"": 0.03, ""pca__n_components"": 60}",60,12.0,0.03,"{""model__C"": 12.0, ""model__gamma"": 0.03, ""pca__n_components"": 60}",stage3_local_cv,0.7771250000000001,0.005341465154805384,25.695999999999998,5
stage3_200,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 76}",76,8.0,0.03,"{""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 76}",stage3_local_cv,0.7769999999999999,0.007451929280394442,24.194,5
stage3_750,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 116}",116,3.0,0.005,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 116}",stage3_local_cv,0.7769999999999999,0.003316624790355396,26.987999999999996,5
stage3_856,stage3_seed_2,"{""model__C"": 1.0, ""model__gamma"": 0.01, ""pca__n_components"": 128}",128,1.0,0.01,"{""model__C"": 1.0, ""model__gamma"": 0.01, ""pca__n_components"": 128}",stage3_local_cv,0.776875,0.005929270612815702,25.659,5
stage3_682,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 108}",108,3.0,0.005,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 108}",stage3_local_cv,0.776875,0.003557562367689433,26.441000000000003,5
stage3_116,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 68}",68,8.0,0.03,"{""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 68}",stage3_local_cv,0.7768749999999999,0.006661456297237099,22.546999999999997,5
stage3_725,stage3_seed_2,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",112,6.0,0.03,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",stage3_local_cv,0.7768749999999999,0.006766184301362188,28.797,5
stage3_263,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 84}",84,3.0,0.03,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 84}",stage3_local_cv,0.77675,0.008017558855412278,22.897,5
stage3_305,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 88}",88,3.0,0.03,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 88}",stage3_local_cv,0.77675,0.007042283010501647,25.953,5
stage3_214,stage3_seed_0,"{""model__C"": 2.0, ""model__gamma"": 0.03, ""pca__n_components"": 80}",80,2.0,0.03,"{""model__C"": 2.0, ""model__gamma"": 0.03, ""pca__n_components"": 80}",stage3_local_cv,0.7767499999999999,0.007367581014145694,24.154,5
stage3_014,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": ""scale"", ""pca__n_components"": 60}",60,4.0,scale,"{""model__C"": 4.0, ""model__gamma"": ""scale"", ""pca__n_components"": 60}",stage3_local_cv,0.776625,0.007348469228349537,23.266,5
stage3_648,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 104}",104,3.0,0.005,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 104}",stage3_local_cv,0.7766249999999999,0.004194490433890621,25.413999999999998,5
stage3_158,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 72}",72,8.0,0.03,"{""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 72}",stage3_local_cv,0.7765000000000001,0.005681659088681741,24.075000000000003,5
stage3_613,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": ""scale"", ""pca__n_components"": 100}",100,3.0,scale,"{""model__C"": 3.0, ""model__gamma"": ""scale"", ""pca__n_components"": 100}",stage3_local_cv,0.7765,0.005370637764735213,24.654,5
stage3_256,stage3_seed_0,"{""model__C"": 2.0, ""model__gamma"": 0.03, ""pca__n_components"": 84}",84,2.0,0.03,"{""model__C"": 2.0, ""model__gamma"": 0.03, ""pca__n_components"": 84}",stage3_local_cv,0.776375,0.009154916711800284,25.481,5
stage3_722,stage3_seed_2,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",112,4.0,0.03,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",stage3_local_cv,0.77625,0.006059599821770416,28.11,5
stage3_235,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 80}",80,6.0,0.03,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 80}",stage3_local_cv,0.7762499999999999,0.008319780646146852,23.051,5
stage3_712,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",112,2.0,0.03,"{""model__C"": 2.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",stage3_local_cv,0.7762499999999999,0.007875992001011677,29.387,5
stage3_123,stage3_seed_0,"{""model__C"": 12.0, ""model__gamma"": 0.03, ""pca__n_components"": 68}",68,12.0,0.03,"{""model__C"": 12.0, ""model__gamma"": 0.03, ""pca__n_components"": 68}",stage3_local_cv,0.7761250000000001,0.006354132513569409,23.375,5
stage3_081,stage3_seed_0,"{""model__C"": 12.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",64,12.0,0.03,"{""model__C"": 12.0, ""model__gamma"": 0.03, ""pca__n_components"": 64}",stage3_local_cv,0.776125,0.00682825014187384,20.134,5
stage3_688,stage3_seed_2,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 108}",108,4.0,0.03,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 108}",stage3_local_cv,0.776125,0.006279928343540229,28.631,5
stage3_623,stage3_seed_2,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 100}",100,6.0,0.03,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 100}",stage3_local_cv,0.7761249999999998,0.007749999999999989,26.471999999999998,5
stage3_312,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 88}",88,4.0,0.03,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 88}",stage3_local_cv,0.776,0.0066332495807107945,23.084,5
stage3_691,stage3_seed_2,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 108}",108,6.0,0.03,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 108}",stage3_local_cv,0.776,0.0073271754448764196,28.973,5
stage3_298,stage3_seed_0,"{""model__C"": 2.0, ""model__gamma"": 0.03, ""pca__n_components"": 88}",88,2.0,0.03,"{""model__C"": 2.0, ""model__gamma"": 0.03, ""pca__n_components"": 88}",stage3_local_cv,0.775875,0.008058380730643086,27.915,5
stage3_802,stage3_seed_2,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 120}",120,4.0,0.03,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 120}",stage3_local_cv,0.7758749999999999,0.006194755846681928,27.813,5
stage3_678,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.03, ""pca__n_components"": 108}",108,2.0,0.03,"{""model__C"": 2.0, ""model__gamma"": 0.03, ""pca__n_components"": 108}",stage3_local_cv,0.7758749999999999,0.008975661535508115,30.383,5
stage3_685,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 108}",108,3.0,0.03,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 108}",stage3_local_cv,0.7758749999999999,0.007022285952594056,31.111,5
stage3_617,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 100}",100,3.0,0.03,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 100}",stage3_local_cv,0.7757500000000002,0.007239216117785113,26.108,5
stage3_814,stage3_seed_2,"{""model__C"": 1.0, ""model__gamma"": 0.01, ""pca__n_components"": 124}",124,1.0,0.01,"{""model__C"": 1.0, ""model__gamma"": 0.01, ""pca__n_components"": 124}",stage3_local_cv,0.77575,0.005021827356650178,27.270000000000003,5
stage3_760,stage3_seed_2,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 116}",116,4.0,0.03,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 116}",stage3_local_cv,0.77575,0.00539675828623074,27.993000000000002,5
stage3_705,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.03, ""pca__n_components"": 112}",112,1.5,0.03,"{""model__C"": 1.5, ""model__gamma"": 0.03, ""pca__n_components"": 112}",stage3_local_cv,0.7757499999999999,0.008851200483550235,27.054,5
stage3_719,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",112,3.0,0.03,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",stage3_local_cv,0.775625,0.005768990379607168,25.342999999999996,5
stage3_277,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 84}",84,6.0,0.03,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 84}",stage3_local_cv,0.775625,0.006531175238806562,25.853999999999996,5
stage3_844,stage3_seed_2,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 124}",124,4.0,0.03,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 124}",stage3_local_cv,0.7756249999999999,0.005533985905294672,29.877,5
stage3_730,stage3_seed_2,"{""model__C"": 1.0, ""model__gamma"": 0.01, ""pca__n_components"": 116}",116,1.0,0.01,"{""model__C"": 1.0, ""model__gamma"": 0.01, ""pca__n_components"": 116}",stage3_local_cv,0.7755000000000001,0.006654415827103101,26.841,5
stage3_767,stage3_seed_2,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 116}",116,6.0,0.03,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 116}",stage3_local_cv,0.7755000000000001,0.005323884859761718,28.418999999999997,5
stage3_396,stage3_seed_1,"{""model__C"": 12.0, ""model__gamma"": 0.0025, ""pca__n_components"": 92}",92,12.0,0.0025,"{""model__C"": 12.0, ""model__gamma"": 0.0025, ""pca__n_components"": 92}",stage3_local_cv,0.7755000000000001,0.005986965007414051,30.173000000000002,5
stage3_696,stage3_seed_2,"{""model__C"": 1.0, ""model__gamma"": 0.01, ""pca__n_components"": 112}",112,1.0,0.01,"{""model__C"": 1.0, ""model__gamma"": 0.01, ""pca__n_components"": 112}",stage3_local_cv,0.775375,0.005282636652278869,23.511000000000003,5
stage3_165,stage3_seed_0,"{""model__C"": 12.0, ""model__gamma"": 0.03, ""pca__n_components"": 72}",72,12.0,0.03,"{""model__C"": 12.0, ""model__gamma"": 0.03, ""pca__n_components"": 72}",stage3_local_cv,0.775375,0.007547764569725287,25.376,5
stage3_363,stage3_seed_1,"{""model__C"": 12.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",88,12.0,0.0025,"{""model__C"": 12.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",stage3_local_cv,0.775375,0.00734846922834951,27.626,5
stage3_657,stage3_seed_2,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 104}",104,6.0,0.03,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 104}",stage3_local_cv,0.775375,0.006691879407162121,28.424999999999997,5
stage3_886,stage3_seed_2,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 128}",128,4.0,0.03,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 128}",stage3_local_cv,0.7753749999999999,0.005399652766613788,28.980999999999998,5
stage3_654,stage3_seed_2,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 104}",104,4.0,0.03,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 104}",stage3_local_cv,0.77525,0.006156805178012369,28.16,5
stage3_610,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.03, ""pca__n_components"": 100}",100,2.0,0.03,"{""model__C"": 2.0, ""model__gamma"": 0.03, ""pca__n_components"": 100}",stage3_local_cv,0.7751250000000001,0.00799804663652321,24.618,5
stage3_746,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.03, ""pca__n_components"": 116}",116,2.0,0.03,"{""model__C"": 2.0, ""model__gamma"": 0.03, ""pca__n_components"": 116}",stage3_local_cv,0.7751250000000001,0.006997767501139208,26.955000000000002,5
stage3_651,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 104}",104,3.0,0.03,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 104}",stage3_local_cv,0.7751249999999998,0.006873863542433773,27.615000000000002,5
stage3_301,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": ""scale"", ""pca__n_components"": 88}",88,3.0,scale,"{""model__C"": 3.0, ""model__gamma"": ""scale"", ""pca__n_components"": 88}",stage3_local_cv,0.775,0.006812213296719386,24.163999999999998,5
stage3_772,stage3_seed_2,"{""model__C"": 1.0, ""model__gamma"": 0.01, ""pca__n_components"": 120}",120,1.0,0.01,"{""model__C"": 1.0, ""model__gamma"": 0.01, ""pca__n_components"": 120}",stage3_local_cv,0.775,0.005645794895318116,26.238999999999997,5
stage3_753,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 116}",116,3.0,0.03,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 116}",stage3_local_cv,0.775,0.006531175238806552,28.224999999999998,5
stage3_319,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 88}",88,6.0,0.03,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 88}",stage3_local_cv,0.774875,0.00678232998312527,23.181,5
stage3_620,stage3_seed_2,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 100}",100,4.0,0.03,"{""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 100}",stage3_local_cv,0.774875,0.006975403214151879,25.724999999999998,5
stage3_795,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 120}",120,3.0,0.03,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 120}",stage3_local_cv,0.774875,0.007086518891529198,27.359,5
stage3_893,stage3_seed_2,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 128}",128,6.0,0.03,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 128}",stage3_local_cv,0.77475,0.005844334863780459,27.63,5
stage3_739,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.03, ""pca__n_components"": 116}",116,1.5,0.03,"{""model__C"": 1.5, ""model__gamma"": 0.03, ""pca__n_components"": 116}",stage3_local_cv,0.77475,0.008297213387638029,27.931,5
stage3_242,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 80}",80,8.0,0.03,"{""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 80}",stage3_local_cv,0.7746250000000001,0.008000000000000005,25.275000000000002,5
stage3_133,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": ""scale"", ""pca__n_components"": 72}",72,3.0,scale,"{""model__C"": 3.0, ""model__gamma"": ""scale"", ""pca__n_components"": 72}",stage3_local_cv,0.774625,0.005844334863780467,23.892999999999997,5
