candidate_id,source,signature,pca__n_components,model__C,model__gamma,params_json,stage,fold_idx,fold_accuracy,fit_seconds
stage3_355,stage3_seed_1,"{""model__C"": 24.0, ""model__gamma"": 0.02, ""pca__n_components"": 84}",84,24.0,0.02,"{""model__C"": 24.0, ""model__gamma"": 0.02, ""pca__n_components"": 84}",stage3_local_cv,4,0.79,5.946
stage3_356,stage3_seed_1,"{""model__C"": 4.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",88,4.0,0.001,"{""model__C"": 4.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",stage3_local_cv,0,0.714375,4.228
stage3_356,stage3_seed_1,"{""model__C"": 4.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",88,4.0,0.001,"{""model__C"": 4.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",stage3_local_cv,1,0.7,3.87
stage3_356,stage3_seed_1,"{""model__C"": 4.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",88,4.0,0.001,"{""model__C"": 4.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",stage3_local_cv,2,0.69,5.091
stage3_356,stage3_seed_1,"{""model__C"": 4.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",88,4.0,0.001,"{""model__C"": 4.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",stage3_local_cv,3,0.724375,3.903
stage3_356,stage3_seed_1,"{""model__C"": 4.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",88,4.0,0.001,"{""model__C"": 4.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",stage3_local_cv,4,0.696875,3.894
stage3_357,stage3_seed_1,"{""model__C"": 4.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",88,4.0,0.0025,"{""model__C"": 4.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",stage3_local_cv,0,0.75625,4.231
stage3_357,stage3_seed_1,"{""model__C"": 4.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",88,4.0,0.0025,"{""model__C"": 4.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",stage3_local_cv,1,0.73875,4.217
stage3_357,stage3_seed_1,"{""model__C"": 4.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",88,4.0,0.0025,"{""model__C"": 4.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",stage3_local_cv,2,0.736875,4.172
stage3_357,stage3_seed_1,"{""model__C"": 4.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",88,4.0,0.0025,"{""model__C"": 4.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",stage3_local_cv,3,0.755,4.204
stage3_357,stage3_seed_1,"{""model__C"": 4.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",88,4.0,0.0025,"{""model__C"": 4.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",stage3_local_cv,4,0.730625,4.146
stage3_358,stage3_seed_1,"{""model__C"": 6.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",88,6.0,0.001,"{""model__C"": 6.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",stage3_local_cv,0,0.72,5.228
stage3_358,stage3_seed_1,"{""model__C"": 6.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",88,6.0,0.001,"{""model__C"": 6.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",stage3_local_cv,1,0.701875,5.1
stage3_358,stage3_seed_1,"{""model__C"": 6.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",88,6.0,0.001,"{""model__C"": 6.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",stage3_local_cv,2,0.698125,4.014
stage3_358,stage3_seed_1,"{""model__C"": 6.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",88,6.0,0.001,"{""model__C"": 6.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",stage3_local_cv,3,0.73,5.165
stage3_358,stage3_seed_1,"{""model__C"": 6.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",88,6.0,0.001,"{""model__C"": 6.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",stage3_local_cv,4,0.7075,5.07
stage3_359,stage3_seed_1,"{""model__C"": 6.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",88,6.0,0.0025,"{""model__C"": 6.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",stage3_local_cv,0,0.76,4.596
stage3_359,stage3_seed_1,"{""model__C"": 6.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",88,6.0,0.0025,"{""model__C"": 6.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",stage3_local_cv,1,0.749375,4.359
stage3_359,stage3_seed_1,"{""model__C"": 6.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",88,6.0,0.0025,"{""model__C"": 6.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",stage3_local_cv,2,0.75375,5.43
stage3_359,stage3_seed_1,"{""model__C"": 6.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",88,6.0,0.0025,"{""model__C"": 6.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",stage3_local_cv,3,0.75875,4.406
stage3_359,stage3_seed_1,"{""model__C"": 6.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",88,6.0,0.0025,"{""model__C"": 6.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",stage3_local_cv,4,0.739375,4.31
stage3_360,stage3_seed_1,"{""model__C"": 8.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",88,8.0,0.001,"{""model__C"": 8.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",stage3_local_cv,0,0.726875,4.228
stage3_360,stage3_seed_1,"{""model__C"": 8.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",88,8.0,0.001,"{""model__C"": 8.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",stage3_local_cv,1,0.710625,4.145
stage3_360,stage3_seed_1,"{""model__C"": 8.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",88,8.0,0.001,"{""model__C"": 8.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",stage3_local_cv,2,0.704375,4.11
stage3_360,stage3_seed_1,"{""model__C"": 8.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",88,8.0,0.001,"{""model__C"": 8.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",stage3_local_cv,3,0.73625,4.143
stage3_360,stage3_seed_1,"{""model__C"": 8.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",88,8.0,0.001,"{""model__C"": 8.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",stage3_local_cv,4,0.715,4.098
stage3_361,stage3_seed_1,"{""model__C"": 8.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",88,8.0,0.0025,"{""model__C"": 8.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",stage3_local_cv,0,0.768125,5.702
stage3_361,stage3_seed_1,"{""model__C"": 8.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",88,8.0,0.0025,"{""model__C"": 8.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",stage3_local_cv,1,0.763125,5.803
stage3_361,stage3_seed_1,"{""model__C"": 8.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",88,8.0,0.0025,"{""model__C"": 8.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",stage3_local_cv,2,0.761875,4.553
stage3_361,stage3_seed_1,"{""model__C"": 8.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",88,8.0,0.0025,"{""model__C"": 8.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",stage3_local_cv,3,0.771875,5.708
stage3_361,stage3_seed_1,"{""model__C"": 8.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",88,8.0,0.0025,"{""model__C"": 8.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",stage3_local_cv,4,0.753125,5.553
stage3_362,stage3_seed_1,"{""model__C"": 12.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",88,12.0,0.001,"{""model__C"": 12.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",stage3_local_cv,0,0.731875,4.413
stage3_362,stage3_seed_1,"{""model__C"": 12.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",88,12.0,0.001,"{""model__C"": 12.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",stage3_local_cv,1,0.724375,4.304
stage3_362,stage3_seed_1,"{""model__C"": 12.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",88,12.0,0.001,"{""model__C"": 12.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",stage3_local_cv,2,0.709375,5.526
stage3_362,stage3_seed_1,"{""model__C"": 12.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",88,12.0,0.001,"{""model__C"": 12.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",stage3_local_cv,3,0.749375,4.328
stage3_362,stage3_seed_1,"{""model__C"": 12.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",88,12.0,0.001,"{""model__C"": 12.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",stage3_local_cv,4,0.716875,4.246
stage3_363,stage3_seed_1,"{""model__C"": 12.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",88,12.0,0.0025,"{""model__C"": 12.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",stage3_local_cv,0,0.78375,5.275
stage3_363,stage3_seed_1,"{""model__C"": 12.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",88,12.0,0.0025,"{""model__C"": 12.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",stage3_local_cv,1,0.773125,6.051
stage3_363,stage3_seed_1,"{""model__C"": 12.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",88,12.0,0.0025,"{""model__C"": 12.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",stage3_local_cv,2,0.77125,4.858
stage3_363,stage3_seed_1,"{""model__C"": 12.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",88,12.0,0.0025,"{""model__C"": 12.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",stage3_local_cv,3,0.78375,5.867
stage3_363,stage3_seed_1,"{""model__C"": 12.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",88,12.0,0.0025,"{""model__C"": 12.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",stage3_local_cv,4,0.765,5.575
stage3_364,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": ""scale"", ""pca__n_components"": 88}",88,16.0,scale,"{""model__C"": 16.0, ""model__gamma"": ""scale"", ""pca__n_components"": 88}",stage3_local_cv,0,0.8025,6.48
stage3_364,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": ""scale"", ""pca__n_components"": 88}",88,16.0,scale,"{""model__C"": 16.0, ""model__gamma"": ""scale"", ""pca__n_components"": 88}",stage3_local_cv,1,0.8075,5.876
stage3_364,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": ""scale"", ""pca__n_components"": 88}",88,16.0,scale,"{""model__C"": 16.0, ""model__gamma"": ""scale"", ""pca__n_components"": 88}",stage3_local_cv,2,0.800625,6.893
stage3_364,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": ""scale"", ""pca__n_components"": 88}",88,16.0,scale,"{""model__C"": 16.0, ""model__gamma"": ""scale"", ""pca__n_components"": 88}",stage3_local_cv,3,0.79125,5.955
stage3_364,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": ""scale"", ""pca__n_components"": 88}",88,16.0,scale,"{""model__C"": 16.0, ""model__gamma"": ""scale"", ""pca__n_components"": 88}",stage3_local_cv,4,0.7925,5.966
stage3_365,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",88,16.0,0.001,"{""model__C"": 16.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",stage3_local_cv,0,0.74,4.592
stage3_365,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",88,16.0,0.001,"{""model__C"": 16.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",stage3_local_cv,1,0.730625,4.503
stage3_365,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",88,16.0,0.001,"{""model__C"": 16.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",stage3_local_cv,2,0.721875,4.423
stage3_365,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",88,16.0,0.001,"{""model__C"": 16.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",stage3_local_cv,3,0.75125,4.524
stage3_365,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",88,16.0,0.001,"{""model__C"": 16.0, ""model__gamma"": 0.001, ""pca__n_components"": 88}",stage3_local_cv,4,0.725,4.404
stage3_366,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",88,16.0,0.0025,"{""model__C"": 16.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",stage3_local_cv,0,0.79,6.629
stage3_366,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",88,16.0,0.0025,"{""model__C"": 16.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",stage3_local_cv,1,0.77875,6.521
stage3_366,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",88,16.0,0.0025,"{""model__C"": 16.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",stage3_local_cv,2,0.788125,5.396
stage3_366,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",88,16.0,0.0025,"{""model__C"": 16.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",stage3_local_cv,3,0.785625,6.524
stage3_366,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",88,16.0,0.0025,"{""model__C"": 16.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",stage3_local_cv,4,0.77375,6.296
stage3_367,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.005, ""pca__n_components"": 88}",88,16.0,0.005,"{""model__C"": 16.0, ""model__gamma"": 0.005, ""pca__n_components"": 88}",stage3_local_cv,0,0.8075,5.614
stage3_367,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.005, ""pca__n_components"": 88}",88,16.0,0.005,"{""model__C"": 16.0, ""model__gamma"": 0.005, ""pca__n_components"": 88}",stage3_local_cv,1,0.81,5.515
stage3_367,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.005, ""pca__n_components"": 88}",88,16.0,0.005,"{""model__C"": 16.0, ""model__gamma"": 0.005, ""pca__n_components"": 88}",stage3_local_cv,2,0.79875,6.621
stage3_367,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.005, ""pca__n_components"": 88}",88,16.0,0.005,"{""model__C"": 16.0, ""model__gamma"": 0.005, ""pca__n_components"": 88}",stage3_local_cv,3,0.790625,5.505
stage3_367,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.005, ""pca__n_components"": 88}",88,16.0,0.005,"{""model__C"": 16.0, ""model__gamma"": 0.005, ""pca__n_components"": 88}",stage3_local_cv,4,0.79375,5.907
stage3_368,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.01, ""pca__n_components"": 88}",88,16.0,0.01,"{""model__C"": 16.0, ""model__gamma"": 0.01, ""pca__n_components"": 88}",stage3_local_cv,0,0.80375,6.335
stage3_368,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.01, ""pca__n_components"": 88}",88,16.0,0.01,"{""model__C"": 16.0, ""model__gamma"": 0.01, ""pca__n_components"": 88}",stage3_local_cv,1,0.804375,6.24
stage3_368,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.01, ""pca__n_components"": 88}",88,16.0,0.01,"{""model__C"": 16.0, ""model__gamma"": 0.01, ""pca__n_components"": 88}",stage3_local_cv,2,0.80625,4.91
stage3_368,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.01, ""pca__n_components"": 88}",88,16.0,0.01,"{""model__C"": 16.0, ""model__gamma"": 0.01, ""pca__n_components"": 88}",stage3_local_cv,3,0.795625,6.203
stage3_368,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.01, ""pca__n_components"": 88}",88,16.0,0.01,"{""model__C"": 16.0, ""model__gamma"": 0.01, ""pca__n_components"": 88}",stage3_local_cv,4,0.8,6.069
stage3_369,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.02, ""pca__n_components"": 88}",88,16.0,0.02,"{""model__C"": 16.0, ""model__gamma"": 0.02, ""pca__n_components"": 88}",stage3_local_cv,0,0.793125,4.82
stage3_369,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.02, ""pca__n_components"": 88}",88,16.0,0.02,"{""model__C"": 16.0, ""model__gamma"": 0.02, ""pca__n_components"": 88}",stage3_local_cv,1,0.804375,4.729
stage3_369,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.02, ""pca__n_components"": 88}",88,16.0,0.02,"{""model__C"": 16.0, ""model__gamma"": 0.02, ""pca__n_components"": 88}",stage3_local_cv,2,0.791875,5.987
stage3_369,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.02, ""pca__n_components"": 88}",88,16.0,0.02,"{""model__C"": 16.0, ""model__gamma"": 0.02, ""pca__n_components"": 88}",stage3_local_cv,3,0.7925,4.646
stage3_369,stage3_seed_1,"{""model__C"": 16.0, ""model__gamma"": 0.02, ""pca__n_components"": 88}",88,16.0,0.02,"{""model__C"": 16.0, ""model__gamma"": 0.02, ""pca__n_components"": 88}",stage3_local_cv,4,0.798125,4.646
