mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__metric,param_model__n_neighbors,param_model__weights,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.01982274055480957,0.00278520374546191,0.10234222412109376,0.022185453202522323,manhattan,5,distance,44,"{'model__metric': 'manhattan', 'model__n_neighbors': 5, 'model__weights': 'distance', 'pca__n_components': 44}",0.768125,0.7525,0.77,0.76625,0.759375,0.76325,0.006463841736923957,94
0.018839263916015626,0.002509920772856089,0.08492980003356934,0.03460667310976262,manhattan,5,uniform,44,"{'model__metric': 'manhattan', 'model__n_neighbors': 5, 'model__weights': 'uniform', 'pca__n_components': 44}",0.768125,0.7525,0.77,0.765625,0.75875,0.763,0.006487969636180498,95
0.03318037986755371,0.021946934726641106,0.10563735961914063,0.02089352339653114,manhattan,5,distance,43,"{'model__metric': 'manhattan', 'model__n_neighbors': 5, 'model__weights': 'distance', 'pca__n_components': 43}",0.7775,0.753125,0.763125,0.759375,0.761875,0.763,0.008027297179001138,95
0.019113779067993164,0.003985776773221893,0.0999457836151123,0.02568282716066293,manhattan,5,uniform,43,"{'model__metric': 'manhattan', 'model__n_neighbors': 5, 'model__weights': 'uniform', 'pca__n_components': 43}",0.7775,0.753125,0.763125,0.75875,0.76125,0.76275,0.008106710183545456,97
0.0191347599029541,0.0016248736544938389,0.09172182083129883,0.020868687691280228,manhattan,6,uniform,46,"{'model__metric': 'manhattan', 'model__n_neighbors': 6, 'model__weights': 'uniform', 'pca__n_components': 46}",0.76625,0.755,0.75125,0.765625,0.77,0.761625,0.007198090024443994,98
0.02943596839904785,0.019702058901652234,0.09356317520141602,0.0033157433630353348,manhattan,5,distance,45,"{'model__metric': 'manhattan', 'model__n_neighbors': 5, 'model__weights': 'distance', 'pca__n_components': 45}",0.77125,0.755625,0.759375,0.761875,0.76,0.7616249999999999,0.005223145603944041,99
0.029030513763427735,0.021516484901355423,0.09498744010925293,0.011454005014257689,manhattan,5,uniform,45,"{'model__metric': 'manhattan', 'model__n_neighbors': 5, 'model__weights': 'uniform', 'pca__n_components': 45}",0.77125,0.755625,0.759375,0.76125,0.759375,0.7613749999999999,0.005264859922163167,100
0.036499977111816406,0.02557203914347365,0.09076776504516601,0.03000041369925417,manhattan,4,uniform,42,"{'model__metric': 'manhattan', 'model__n_neighbors': 4, 'model__weights': 'uniform', 'pca__n_components': 42}",0.76625,0.76,0.75875,0.7625,0.755,0.7605000000000001,0.0037583240945932134,101
0.02197132110595703,0.005900369532474063,0.08580565452575684,0.023092505829625843,manhattan,6,uniform,44,"{'model__metric': 'manhattan', 'model__n_neighbors': 6, 'model__weights': 'uniform', 'pca__n_components': 44}",0.76,0.755,0.76125,0.76,0.765625,0.760375,0.0033911649915626314,102
0.020111751556396485,0.0019889614340353806,0.10937280654907226,0.038225419997055865,manhattan,6,uniform,45,"{'model__metric': 'manhattan', 'model__n_neighbors': 6, 'model__weights': 'uniform', 'pca__n_components': 45}",0.76375,0.76,0.7575,0.755,0.765625,0.760375,0.00390512483795334,102
0.02154707908630371,0.004227835506795402,0.08225979804992675,0.02083319179318825,manhattan,4,uniform,40,"{'model__metric': 'manhattan', 'model__n_neighbors': 4, 'model__weights': 'uniform', 'pca__n_components': 40}",0.761875,0.754375,0.761875,0.766875,0.755,0.76,0.004710360920354175,104
0.025614070892333984,0.002856384997980486,0.0660238265991211,0.01117353715003075,euclidean,4,uniform,48,"{'model__metric': 'euclidean', 'model__n_neighbors': 4, 'model__weights': 'uniform', 'pca__n_components': 48}",0.75625,0.758125,0.765,0.770625,0.75,0.76,0.007147989227747902,104
0.04345669746398926,0.02894869578344495,0.06250805854797363,0.012183876931186752,euclidean,4,uniform,45,"{'model__metric': 'euclidean', 'model__n_neighbors': 4, 'model__weights': 'uniform', 'pca__n_components': 45}",0.75875,0.76,0.765625,0.761875,0.750625,0.7593749999999999,0.0049529031890397385,106
0.02158041000366211,0.0016216901802737686,0.09032516479492188,0.0218714849144999,manhattan,6,uniform,43,"{'model__metric': 'manhattan', 'model__n_neighbors': 6, 'model__weights': 'uniform', 'pca__n_components': 43}",0.769375,0.7525,0.75875,0.754375,0.75875,0.75875,0.005849679478398815,107
0.020938539505004884,0.00365133157554674,0.07781386375427246,0.020212461413237265,manhattan,6,uniform,40,"{'model__metric': 'manhattan', 'model__n_neighbors': 6, 'model__weights': 'uniform', 'pca__n_components': 40}",0.759375,0.751875,0.765,0.761875,0.751875,0.758,0.005309190145398844,108
0.024936723709106445,0.002377425171039739,0.08287549018859863,0.04324814930999954,euclidean,4,uniform,46,"{'model__metric': 'euclidean', 'model__n_neighbors': 4, 'model__weights': 'uniform', 'pca__n_components': 46}",0.75625,0.759375,0.764375,0.761875,0.748125,0.758,0.005623610939600987,108
0.02692098617553711,0.008803819042849522,0.0691725730895996,0.01233009857898447,euclidean,4,uniform,43,"{'model__metric': 'euclidean', 'model__n_neighbors': 4, 'model__weights': 'uniform', 'pca__n_components': 43}",0.754375,0.758125,0.763125,0.765625,0.743125,0.7568750000000001,0.007905694150420944,110
0.03846817016601563,0.03154273760844185,0.07044591903686523,0.008876916177051318,euclidean,4,uniform,44,"{'model__metric': 'euclidean', 'model__n_neighbors': 4, 'model__weights': 'uniform', 'pca__n_components': 44}",0.759375,0.755,0.761875,0.761875,0.74625,0.756875,0.005876329636771581,111
0.021779823303222656,0.00439065276701553,0.11464734077453613,0.036028899378305175,manhattan,5,distance,42,"{'model__metric': 'manhattan', 'model__n_neighbors': 5, 'model__weights': 'distance', 'pca__n_components': 42}",0.76875,0.74875,0.76,0.756875,0.749375,0.75675,0.007388758353065831,112
0.02389392852783203,0.01192943322259894,0.10956144332885742,0.028212980028285903,manhattan,5,distance,40,"{'model__metric': 'manhattan', 'model__n_neighbors': 5, 'model__weights': 'distance', 'pca__n_components': 40}",0.7575,0.76125,0.768125,0.751875,0.745,0.75675,0.007899762654662468,112
0.023640775680541994,0.005857849858970948,0.07922959327697754,0.018166263411496342,manhattan,5,uniform,40,"{'model__metric': 'manhattan', 'model__n_neighbors': 5, 'model__weights': 'uniform', 'pca__n_components': 40}",0.7575,0.76125,0.768125,0.75125,0.745,0.756625,0.00798044484975617,114
0.021989202499389647,0.005556109678773045,0.021549415588378907,0.0021124490940226926,euclidean,5,distance,48,"{'model__metric': 'euclidean', 'model__n_neighbors': 5, 'model__weights': 'distance', 'pca__n_components': 48}",0.746875,0.7625,0.756875,0.75875,0.758125,0.756625,0.0052231456039440564,114
0.019451141357421875,0.0016409857432297843,0.08368372917175293,0.027118067235367298,manhattan,5,uniform,42,"{'model__metric': 'manhattan', 'model__n_neighbors': 5, 'model__weights': 'uniform', 'pca__n_components': 42}",0.76875,0.74875,0.76,0.75625,0.749375,0.756625,0.007390872749547249,114
0.028526496887207032,0.009037076619578135,0.07251410484313965,0.021747713016391404,euclidean,4,uniform,42,"{'model__metric': 'euclidean', 'model__n_neighbors': 4, 'model__weights': 'uniform', 'pca__n_components': 42}",0.758125,0.755625,0.76625,0.76,0.743125,0.756625,0.0076096156276121985,114
0.02406907081604004,0.010731252904578268,0.10730133056640626,0.02099630252527626,manhattan,6,uniform,48,"{'model__metric': 'manhattan', 'model__n_neighbors': 6, 'model__weights': 'uniform', 'pca__n_components': 48}",0.761875,0.758125,0.749375,0.758125,0.754375,0.756375,0.004227883631321935,118
0.021601104736328126,0.002976790758914524,0.05782794952392578,0.011005098936432629,euclidean,5,uniform,48,"{'model__metric': 'euclidean', 'model__n_neighbors': 5, 'model__weights': 'uniform', 'pca__n_components': 48}",0.745625,0.7625,0.756875,0.75875,0.756875,0.7561249999999999,0.005637486141889838,119
0.02283320426940918,0.005450761848067251,0.024433612823486328,0.0016872072092564661,euclidean,5,distance,45,"{'model__metric': 'euclidean', 'model__n_neighbors': 5, 'model__weights': 'distance', 'pca__n_components': 45}",0.7425,0.764375,0.758125,0.759375,0.749375,0.75475,0.0078022432671636145,120
0.022215652465820312,0.004055489025964446,0.06287593841552734,0.022311095624184183,euclidean,5,uniform,45,"{'model__metric': 'euclidean', 'model__n_neighbors': 5, 'model__weights': 'uniform', 'pca__n_components': 45}",0.741875,0.764375,0.758125,0.759375,0.749375,0.7546250000000001,0.008000000000000028,121
0.022783946990966798,0.004184330307419461,0.08817939758300782,0.017751527612741402,manhattan,2,uniform,46,"{'model__metric': 'manhattan', 'model__n_neighbors': 2, 'model__weights': 'uniform', 'pca__n_components': 46}",0.7475,0.754375,0.746875,0.771875,0.74625,0.753375,0.009703414347537671,122
0.018869543075561525,0.0012745227826722427,0.11300435066223144,0.030484298381364676,manhattan,2,uniform,48,"{'model__metric': 'manhattan', 'model__n_neighbors': 2, 'model__weights': 'uniform', 'pca__n_components': 48}",0.745,0.755,0.74875,0.773125,0.7425,0.7528750000000001,0.010965856099730628,123
0.025806522369384764,0.01601074401321025,0.0559326171875,0.011403269080730307,euclidean,4,uniform,40,"{'model__metric': 'euclidean', 'model__n_neighbors': 4, 'model__weights': 'uniform', 'pca__n_components': 40}",0.759375,0.755,0.76,0.755,0.734375,0.75275,0.009425696260754433,124
0.021909618377685548,0.0053513234909989315,0.07636141777038574,0.022746579135715254,manhattan,6,uniform,42,"{'model__metric': 'manhattan', 'model__n_neighbors': 6, 'model__weights': 'uniform', 'pca__n_components': 42}",0.75875,0.751875,0.754375,0.75125,0.7475,0.75275,0.003720719016534306,124
0.024906635284423828,0.003103205566719594,0.03632364273071289,0.025837067471398096,euclidean,5,distance,40,"{'model__metric': 'euclidean', 'model__n_neighbors': 5, 'model__weights': 'distance', 'pca__n_components': 40}",0.74875,0.74875,0.753125,0.764375,0.748125,0.7526250000000001,0.006141559248269122,126
0.02218327522277832,0.0032216230924333364,0.09459314346313477,0.014095108901764429,manhattan,8,uniform,45,"{'model__metric': 'manhattan', 'model__n_neighbors': 8, 'model__weights': 'uniform', 'pca__n_components': 45}",0.75,0.75625,0.753125,0.75375,0.75,0.7526250000000001,0.0023848480035423623,126
0.019811725616455077,0.003018923316444723,0.10266962051391601,0.029339658493624236,manhattan,8,uniform,46,"{'model__metric': 'manhattan', 'model__n_neighbors': 8, 'model__weights': 'uniform', 'pca__n_components': 46}",0.751875,0.75,0.7525,0.7575,0.75125,0.7526249999999999,0.002573907535246737,128
0.02932915687561035,0.018499537112009735,0.0544792652130127,0.011807639011790948,euclidean,5,uniform,40,"{'model__metric': 'euclidean', 'model__n_neighbors': 5, 'model__weights': 'uniform', 'pca__n_components': 40}",0.748125,0.74875,0.753125,0.764375,0.7475,0.752375,0.006317139384246633,129
0.01876358985900879,0.0020631583634991794,0.05838155746459961,0.003975894511674199,euclidean,6,uniform,43,"{'model__metric': 'euclidean', 'model__n_neighbors': 6, 'model__weights': 'uniform', 'pca__n_components': 43}",0.7525,0.755,0.745625,0.7675,0.74125,0.752375,0.009,129
0.031822490692138675,0.022560036229820248,0.025716209411621095,0.004937036059523112,euclidean,5,distance,46,"{'model__metric': 'euclidean', 'model__n_neighbors': 5, 'model__weights': 'distance', 'pca__n_components': 46}",0.74375,0.75875,0.756875,0.755,0.746875,0.7522499999999999,0.005871009282908693,131
0.0192105770111084,0.0025646918056308836,0.06734461784362793,0.023165651655813958,euclidean,6,uniform,42,"{'model__metric': 'euclidean', 'model__n_neighbors': 6, 'model__weights': 'uniform', 'pca__n_components': 42}",0.7475,0.7575,0.745625,0.775,0.735625,0.7522499999999999,0.013326430504827624,131
0.024283456802368163,0.004889711802623453,0.08299832344055176,0.03319561385129773,euclidean,5,uniform,46,"{'model__metric': 'euclidean', 'model__n_neighbors': 5, 'model__weights': 'uniform', 'pca__n_components': 46}",0.743125,0.75875,0.756875,0.755,0.74625,0.752,0.006166948191772003,133
0.03421869277954102,0.030565824759606664,0.021697187423706056,0.0002516557332943795,euclidean,5,distance,42,"{'model__metric': 'euclidean', 'model__n_neighbors': 5, 'model__weights': 'distance', 'pca__n_components': 42}",0.75,0.75625,0.74375,0.763125,0.74625,0.751875,0.007026734661277612,134
0.019372320175170897,0.002881858341231765,0.02933778762817383,0.008413904509810383,euclidean,5,distance,43,"{'model__metric': 'euclidean', 'model__n_neighbors': 5, 'model__weights': 'distance', 'pca__n_components': 43}",0.7425,0.76,0.745625,0.759375,0.75125,0.75175,0.007064435575472393,135
0.031184959411621093,0.01750402213809519,0.052902603149414064,0.006027122377908522,euclidean,5,uniform,42,"{'model__metric': 'euclidean', 'model__n_neighbors': 5, 'model__weights': 'uniform', 'pca__n_components': 42}",0.749375,0.75625,0.74375,0.763125,0.74625,0.75175,0.007064435575472409,135
0.029422616958618163,0.02335366969345527,0.08440895080566406,0.01698810519003895,manhattan,2,uniform,44,"{'model__metric': 'manhattan', 'model__n_neighbors': 2, 'model__weights': 'uniform', 'pca__n_components': 44}",0.75125,0.75375,0.748125,0.759375,0.74625,0.7517499999999999,0.004599592373243537,137
0.01921529769897461,0.0014474782284980775,0.036098384857177736,0.024186705606746007,euclidean,5,distance,44,"{'model__metric': 'euclidean', 'model__n_neighbors': 5, 'model__weights': 'distance', 'pca__n_components': 44}",0.739375,0.766875,0.748125,0.754375,0.749375,0.751625,0.009027735042633881,138
0.028444766998291016,0.018100208688871067,0.05525636672973633,0.006483450187216677,euclidean,5,uniform,43,"{'model__metric': 'euclidean', 'model__n_neighbors': 5, 'model__weights': 'uniform', 'pca__n_components': 43}",0.741875,0.76,0.745625,0.759375,0.750625,0.7515,0.007241374178980143,139
0.022640466690063477,0.0027766922742729263,0.0637451171875,0.02369828858883619,euclidean,6,uniform,48,"{'model__metric': 'euclidean', 'model__n_neighbors': 6, 'model__weights': 'uniform', 'pca__n_components': 48}",0.755625,0.75125,0.746875,0.756875,0.74625,0.751375,0.004355312847546092,140
0.019109582901000975,0.0033436566212353665,0.09559640884399415,0.02012994675390915,manhattan,8,uniform,44,"{'model__metric': 'manhattan', 'model__n_neighbors': 8, 'model__weights': 'uniform', 'pca__n_components': 44}",0.751875,0.753125,0.758125,0.745625,0.748125,0.751375,0.00430116263352133,140
0.023694753646850586,0.008248652223231654,0.06268267631530762,0.019435266873277245,euclidean,5,uniform,44,"{'model__metric': 'euclidean', 'model__n_neighbors': 5, 'model__weights': 'uniform', 'pca__n_components': 44}",0.73875,0.766875,0.748125,0.754375,0.74875,0.751375,0.009231400218818362,140
0.028807544708251955,0.01925528218563517,0.08026447296142578,0.007976759670625585,manhattan,2,uniform,45,"{'model__metric': 'manhattan', 'model__n_neighbors': 2, 'model__weights': 'uniform', 'pca__n_components': 45}",0.74625,0.751875,0.748125,0.759375,0.7425,0.749625,0.005736396952791877,143
0.024908113479614257,0.012912861211664772,0.06289491653442383,0.01296889784579547,euclidean,6,uniform,45,"{'model__metric': 'euclidean', 'model__n_neighbors': 6, 'model__weights': 'uniform', 'pca__n_components': 45}",0.74125,0.75625,0.750625,0.756875,0.74125,0.74925,0.00688521967696021,144
0.018990802764892577,0.0037329950959712594,0.09530043601989746,0.017634439138239866,manhattan,2,uniform,43,"{'model__metric': 'manhattan', 'model__n_neighbors': 2, 'model__weights': 'uniform', 'pca__n_components': 43}",0.7475,0.758125,0.745625,0.750625,0.741875,0.74875,0.005477225575051689,145
0.020682668685913085,0.007139835339157245,0.09199485778808594,0.018037341906182065,manhattan,8,uniform,48,"{'model__metric': 'manhattan', 'model__n_neighbors': 8, 'model__weights': 'uniform', 'pca__n_components': 48}",0.74625,0.74625,0.751875,0.748125,0.75125,0.7487499999999999,0.002404423007708913,146
0.018083810806274414,0.0012280472263446977,0.06279964447021484,0.020983680899135736,euclidean,6,uniform,44,"{'model__metric': 'euclidean', 'model__n_neighbors': 6, 'model__weights': 'uniform', 'pca__n_components': 44}",0.743125,0.755625,0.74375,0.76,0.740625,0.7486250000000001,0.007699431797217244,147
0.0209442138671875,0.0046831301645645276,0.0686866283416748,0.027895613200284195,euclidean,6,uniform,46,"{'model__metric': 'euclidean', 'model__n_neighbors': 6, 'model__weights': 'uniform', 'pca__n_components': 46}",0.7475,0.758125,0.74125,0.753125,0.743125,0.748625,0.006267475568360858,148
0.0447230339050293,0.04957233893882193,0.08104920387268066,0.0412216118107162,euclidean,6,uniform,40,"{'model__metric': 'euclidean', 'model__n_neighbors': 6, 'model__weights': 'uniform', 'pca__n_components': 40}",0.743125,0.751875,0.746875,0.763125,0.735625,0.7481250000000002,0.009185586535436937,149
0.019708538055419923,0.0026250872848958746,0.08650569915771485,0.021696988852952473,manhattan,8,uniform,42,"{'model__metric': 'manhattan', 'model__n_neighbors': 8, 'model__weights': 'uniform', 'pca__n_components': 42}",0.746875,0.739375,0.754375,0.746875,0.751875,0.747875,0.0051478150704935,150
0.019489192962646486,0.003102895996261638,0.08155641555786133,0.02520055495189528,manhattan,8,uniform,40,"{'model__metric': 'manhattan', 'model__n_neighbors': 8, 'model__weights': 'uniform', 'pca__n_components': 40}",0.7425,0.746875,0.753125,0.755625,0.739375,0.7474999999999999,0.006149186938124419,151
0.01781907081604004,0.0026192891434004637,0.0630681037902832,0.030889764763820257,euclidean,2,uniform,48,"{'model__metric': 'euclidean', 'model__n_neighbors': 2, 'model__weights': 'uniform', 'pca__n_components': 48}",0.7525,0.745625,0.74375,0.753125,0.73875,0.74675,0.005440013786747228,152
0.017372274398803712,0.0029299318789405117,0.07900972366333008,0.02958411930993968,manhattan,2,uniform,40,"{'model__metric': 'manhattan', 'model__n_neighbors': 2, 'model__weights': 'uniform', 'pca__n_components': 40}",0.73875,0.749375,0.749375,0.7475,0.74375,0.74575,0.004058170770186983,153
0.019786262512207033,0.003734888718245239,0.08213505744934083,0.01838557707716886,manhattan,2,uniform,42,"{'model__metric': 'manhattan', 'model__n_neighbors': 2, 'model__weights': 'uniform', 'pca__n_components': 42}",0.7425,0.743125,0.7425,0.749375,0.749375,0.7453750000000001,0.0032739502134271833,154
0.028521919250488283,0.018997546727086298,0.057889032363891604,0.011577937567224998,euclidean,8,uniform,45,"{'model__metric': 'euclidean', 'model__n_neighbors': 8, 'model__weights': 'uniform', 'pca__n_components': 45}",0.75,0.746875,0.738125,0.760625,0.73125,0.7453749999999999,0.010082472415037897,155
0.016866445541381836,0.0024397072430928854,0.10322318077087403,0.021684172053386783,manhattan,8,uniform,43,"{'model__metric': 'manhattan', 'model__n_neighbors': 8, 'model__weights': 'uniform', 'pca__n_components': 43}",0.74375,0.741875,0.75625,0.748125,0.73625,0.74525,0.006691879407162097,156
0.018251991271972655,0.001290971080670553,0.06322751045227051,0.02810109367695341,euclidean,2,uniform,45,"{'model__metric': 'euclidean', 'model__n_neighbors': 2, 'model__weights': 'uniform', 'pca__n_components': 45}",0.746875,0.745625,0.749375,0.74625,0.736875,0.7449999999999999,0.004257346591481617,157
0.019281816482543946,0.0018147689706328137,0.07035613059997559,0.027406384088414386,euclidean,8,uniform,42,"{'model__metric': 'euclidean', 'model__n_neighbors': 8, 'model__weights': 'uniform', 'pca__n_components': 42}",0.7425,0.748125,0.73625,0.761875,0.734375,0.744625,0.009894758713581647,158
0.02284722328186035,0.006123909715733879,0.04963669776916504,0.002838651006256272,euclidean,2,uniform,46,"{'model__metric': 'euclidean', 'model__n_neighbors': 2, 'model__weights': 'uniform', 'pca__n_components': 46}",0.743125,0.75,0.75,0.7475,0.731875,0.7445,0.00679383912085058,159
0.01923260688781738,0.0010258750976415941,0.06783795356750488,0.030270178274993356,euclidean,8,uniform,43,"{'model__metric': 'euclidean', 'model__n_neighbors': 8, 'model__weights': 'uniform', 'pca__n_components': 43}",0.746875,0.75,0.734375,0.76,0.73,0.74425,0.01084982718756387,160
0.01822953224182129,0.0008600776922418742,0.06573376655578614,0.02708734373625788,euclidean,8,uniform,46,"{'model__metric': 'euclidean', 'model__n_neighbors': 8, 'model__weights': 'uniform', 'pca__n_components': 46}",0.7475,0.744375,0.739375,0.7575,0.73125,0.744,0.008701652141978558,161
0.03148255348205566,0.02221249366229543,0.06752958297729492,0.028484494453763116,euclidean,8,uniform,40,"{'model__metric': 'euclidean', 'model__n_neighbors': 8, 'model__weights': 'uniform', 'pca__n_components': 40}",0.740625,0.74,0.731875,0.768125,0.733125,0.74275,0.01316719408226366,162
0.025848817825317384,0.005390902401682934,0.12169976234436035,0.05896046478382947,euclidean,8,uniform,48,"{'model__metric': 'euclidean', 'model__n_neighbors': 8, 'model__weights': 'uniform', 'pca__n_components': 48}",0.743125,0.744375,0.7325,0.7575,0.731875,0.7418750000000001,0.009379165741152001,163
0.018172264099121094,0.0009231099031130071,0.0689697265625,0.02563082754032264,euclidean,2,uniform,43,"{'model__metric': 'euclidean', 'model__n_neighbors': 2, 'model__weights': 'uniform', 'pca__n_components': 43}",0.74,0.743125,0.743125,0.746875,0.735625,0.74175,0.00375832409459323,164
0.017638158798217774,0.0019297955702715518,0.07159976959228516,0.029142756790704143,euclidean,8,uniform,44,"{'model__metric': 'euclidean', 'model__n_neighbors': 8, 'model__weights': 'uniform', 'pca__n_components': 44}",0.740625,0.741875,0.735,0.76,0.73,0.7415,0.01017503071248437,165
0.019603204727172852,0.00309555027100828,0.0642439842224121,0.030947414925308583,euclidean,2,uniform,44,"{'model__metric': 'euclidean', 'model__n_neighbors': 2, 'model__weights': 'uniform', 'pca__n_components': 44}",0.74375,0.7425,0.743125,0.7475,0.73,0.741375,0.0059476886266851825,166
0.03523674011230469,0.02324899443798517,0.049148273468017575,0.006754929341908714,euclidean,2,uniform,42,"{'model__metric': 'euclidean', 'model__n_neighbors': 2, 'model__weights': 'uniform', 'pca__n_components': 42}",0.7375,0.740625,0.735625,0.7475,0.728125,0.7378750000000001,0.006331962570956979,167
0.02085123062133789,0.0014668743223780975,0.07652139663696289,0.02401270145768864,euclidean,2,uniform,40,"{'model__metric': 'euclidean', 'model__n_neighbors': 2, 'model__weights': 'uniform', 'pca__n_components': 40}",0.734375,0.74375,0.735625,0.7425,0.724375,0.736125,0.006930458137814573,168
