candidate_id,source,signature,criterion,max_depth,min_samples_leaf,min_samples_split,max_features,max_samples,params_json,stage,fold_idx,n_estimators,fold_accuracy,fit_seconds
stage4_009,stage4_feature_probe,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": ""sqrt"", ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",log_loss,40.0,1,2,sqrt,,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": ""sqrt"", ""max_samples"": null, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",stage4_local_cv,4,960,0.723125,218.833
stage4_010,stage4_sample_probe,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": 0.7, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",log_loss,40.0,1,2,0.35,0.7,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": 0.7, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",stage4_local_cv,0,960,0.73875,788.818
stage4_010,stage4_sample_probe,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": 0.7, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",log_loss,40.0,1,2,0.35,0.7,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": 0.7, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",stage4_local_cv,1,960,0.7375,781.197
stage4_010,stage4_sample_probe,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": 0.7, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",log_loss,40.0,1,2,0.35,0.7,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": 0.7, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",stage4_local_cv,2,960,0.720625,766.333
stage4_010,stage4_sample_probe,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": 0.7, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",log_loss,40.0,1,2,0.35,0.7,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": 0.7, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",stage4_local_cv,3,960,0.745625,820.133
stage4_010,stage4_sample_probe,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": 0.7, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",log_loss,40.0,1,2,0.35,0.7,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": 0.7, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",stage4_local_cv,4,960,0.721875,760.555
stage4_011,stage4_sample_probe,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": 0.85, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",log_loss,40.0,1,2,0.35,0.85,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": 0.85, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",stage4_local_cv,0,960,0.73125,886.318
stage4_011,stage4_sample_probe,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": 0.85, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",log_loss,40.0,1,2,0.35,0.85,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": 0.85, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",stage4_local_cv,1,960,0.7325,932.21
stage4_011,stage4_sample_probe,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": 0.85, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",log_loss,40.0,1,2,0.35,0.85,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": 0.85, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",stage4_local_cv,2,960,0.731875,901.967
stage4_011,stage4_sample_probe,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": 0.85, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",log_loss,40.0,1,2,0.35,0.85,"{""criterion"": ""log_loss"", ""max_depth"": 40, ""max_features"": 0.35, ""max_samples"": 0.85, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",stage4_local_cv,3,960,0.751875,921.962
